5588,business/finance
17965,business/finance
21832,business/finance
2583,business/finance
182,business/finance
13469,business/finance
1894,business/finance
12946,business/finance
25119,business/finance
7939,business/finance
20547,business/finance
7333,business/finance
3940,business/finance
10230,business/finance
15727,business/finance
15662,business/finance
21691,business/finance
6248,business/finance
21674,business/finance
18715,business/finance
9014,business/finance
18398,business/finance
16625,business/finance
16261,business/finance
27007,business/finance
18999,business/finance
19591,business/finance
19111,business/finance
20964,business/finance
20966,business/finance
9433,business/finance
2088,business/finance
1836,business/finance
5061,business/finance
6756,business/finance
17036,business/finance
16682,business/finance
5749,business/finance
5345,business/finance
15023,business/finance
1817,business/finance
20278,business/finance
12693,business/finance
21895,business/finance
2467,business/finance
2095,business/finance
16547,business/finance
17985,business/finance
5765,business/finance
16690,business/finance
14341,business/finance
3330,business/finance
3492,business/finance
13688,business/finance
15615,business/finance
20101,business/finance
12353,business/finance
12922,business/finance
24931,business/finance
21966,business/finance
16817,business/finance
26014,business/finance
27311,business/finance
10837,business/finance
17711,business/finance
20927,business/finance
23193,business/finance
20543,business/finance
21081,business/finance
24903,business/finance
14443,business/finance
9841,business/finance
24658,business/finance
6158,business/finance
26677,business/finance
20783,business/finance
25781,business/finance
17801,business/finance
5441,business/finance
21645,business/finance
8902,business/finance
5281,business/finance
197,business/finance
24512,business/finance
3786,business/finance
12389,business/finance
2742,business/finance
19477,business/finance
5422,business/finance
27034,business/finance
12194,business/finance
7587,business/finance
16001,business/finance
9344,business/finance
9134,business/finance
20293,business/finance
27082,business/finance
9256,business/finance
26677,business/finance
13223,business/finance
4236,business/finance
10901,business/finance
21360,business/finance
10411,business/finance
14158,business/finance
17318,business/finance
19949,business/finance
27855,business/finance
13961,business/finance
14512,business/finance
9233,business/finance
4884,business/finance
19676,business/finance
27482,business/finance
2257,business/finance
15047,business/finance
25516,business/finance
2087,business/finance
19355,business/finance
6986,business/finance
11764,business/finance
19687,business/finance
5029,business/finance
6441,business/finance
11140,business/finance
13257,business/finance
6546,business/finance
19005,business/finance
21754,business/finance
7023,business/finance
16424,business/finance
1419,business/finance
4728,business/finance
23428,business/finance
11359,business/finance
24150,business/finance
25295,business/finance
18414,business/finance
1205,business/finance
10667,business/finance
24896,business/finance
8104,business/finance
11846,business/finance
21782,business/finance
10191,business/finance
5521,business/finance
13494,business/finance
27225,business/finance
11779,business/finance
7779,business/finance
20481,business/finance
3092,business/finance
16086,business/finance
14311,business/finance
21919,business/finance
6508,business/finance
23782,business/finance
23512,business/finance
22134,business/finance
3978,business/finance
161,business/finance
1559,business/finance
16887,business/finance
23422,business/finance
24456,business/finance
4512,business/finance
2742,business/finance
23923,business/finance
14540,business/finance
22563,business/finance
26615,business/finance
7267,business/finance
24669,business/finance
26290,business/finance
4584,business/finance
2038,business/finance
17141,business/finance
1399,business/finance
12599,business/finance
25980,business/finance
450,business/finance
18767,business/finance
17001,business/finance
13584,business/finance
21437,business/finance
13957,business/finance
21008,business/finance
2241,business/finance
12460,business/finance
26587,business/finance
25328,business/finance
27896,business/finance
21265,business/finance
24998,business/finance
19859,business/finance
19319,business/finance
9563,business/finance
7883,business/finance
2256,business/finance
5169,business/finance
8869,business/finance
25217,business/finance
12695,business/finance
5497,business/finance
8884,business/finance
27861,business/finance
22106,business/finance
23315,business/finance
15356,business/finance
12886,business/finance
2216,business/finance
12828,business/finance
13248,business/finance
24939,business/finance
15606,business/finance
1072,business/finance
12743,business/finance
19295,business/finance
16799,business/finance
3461,business/finance
20463,business/finance
24669,business/finance
10839,business/finance
2109,business/finance
17413,business/finance
13829,business/finance
3125,business/finance
14072,business/finance
22594,business/finance
3818,business/finance
27391,business/finance
12656,business/finance
9691,business/finance
5683,business/finance
2494,business/finance
14443,business/finance
25778,business/finance
415,business/finance
18025,business/finance
2689,business/finance
19578,business/finance
23305,business/finance
17528,business/finance
6427,business/finance
17905,business/finance
18998,business/finance
27318,business/finance
20566,business/finance
3840,business/finance
21631,business/finance
16115,business/finance
21189,business/finance
17429,business/finance
8372,business/finance
12940,business/finance
22976,business/finance
3291,business/finance
23936,business/finance
26040,business/finance
17743,business/finance
22252,business/finance
10430,business/finance
18415,business/finance
26689,business/finance
21782,business/finance
13593,business/finance
15610,business/finance
4373,business/finance
4444,business/finance
9156,business/finance
17439,business/finance
19714,business/finance
7534,business/finance
19733,business/finance
13582,business/finance
3882,business/finance
26937,business/finance
27278,business/finance
6525,business/finance
14389,business/finance
23338,business/finance
4642,business/finance
24016,business/finance
23609,business/finance
27962,business/finance
27843,business/finance
10423,business/finance
22505,business/finance
17528,business/finance
20573,business/finance
18050,business/finance
3734,business/finance
219,business/finance
19735,business/finance
1439,business/finance
6251,business/finance
24554,business/finance
5675,business/finance
25642,business/finance
23883,business/finance
20743,business/finance
17779,business/finance
11887,business/finance
5822,business/finance
19826,business/finance
16182,business/finance
17946,business/finance
14054,business/finance
9529,business/finance
6891,business/finance
1135,business/finance
20704,business/finance
2401,business/finance
15639,business/finance
22642,business/finance
25027,business/finance
18961,business/finance
26616,business/finance
17140,business/finance
6451,business/finance
11175,business/finance
4864,business/finance
14949,business/finance
25468,business/finance
10500,business/finance
13515,business/finance
4451,business/finance
3212,business/finance
16319,business/finance
11443,business/finance
26224,business/finance
8976,business/finance
23844,business/finance
13472,business/finance
4635,business/finance
5524,business/finance
5255,business/finance
4480,business/finance
27153,business/finance
23369,business/finance
8220,business/finance
26484,business/finance
11715,business/finance
17391,business/finance
12949,business/finance
4772,business/finance
11771,business/finance
14072,business/finance
20247,business/finance
21020,business/finance
1868,business/finance
23470,business/finance
16208,business/finance
15835,business/finance
24769,business/finance
2383,business/finance
14148,business/finance
17281,business/finance
12606,business/finance
11890,business/finance
17,business/finance
2498,business/finance
19658,business/finance
17706,business/finance
957,business/finance
26416,business/finance
10643,business/finance
17307,business/finance
19307,business/finance
